TimeStamp,X,Y,Z,TEMP,S1,S2,S3,S4,cS1,cS2,cS3,cS4
6:59:16.951,-6,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:16.951,-6,13,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:16.951,-5,14,1087,27809,24826,26244,24507,23873,30220,30293,30255,30330
6:59:16.951,-5,15,1087,27809,24827,26244,24507,23873,30220,30293,30255,30330
6:59:16.951,-4,14,1087,27809,24827,26243,24507,23872,30221,30293,30255,30329
6:59:16.951,-4,13,1087,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:16.951,-4,13,1087,27809,24828,26244,24507,23871,30221,30293,30255,30328
6:59:16.951,-4,13,1088,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:16.951,-4,13,1087,27809,24827,26244,24506,23872,30221,30294,30254,30329
6:59:16.999,-4,13,1087,27809,24827,26245,24506,23872,30220,30294,30254,30329
6:59:16.999,-4,12,1087,27809,24827,26244,24506,23871,30221,30294,30254,30328
6:59:16.999,-6,12,1087,27809,24827,26244,24507,23871,30220,30294,30255,30328
6:59:16.999,-5,12,1088,27809,24827,26245,24507,23871,30221,30294,30255,30328
6:59:16.999,-5,13,1087,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:16.999,-5,13,1087,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:16.999,-5,13,1087,27809,24827,26244,24507,23872,30221,30293,30255,30329
6:59:16.999,-6,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:16.999,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.0,-5,13,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.0,-5,14,1087,27809,24825,26244,24506,23872,30219,30293,30254,30329
6:59:17.0,-5,15,1087,27809,24826,26243,24506,23873,30219,30293,30254,30330
6:59:17.0,-5,14,1087,27809,24826,26244,24506,23872,30219,30293,30254,30330
6:59:17.0,-6,14,1087,27809,24826,26244,24506,23872,30219,30293,30254,30329
6:59:17.0,-5,13,1087,27809,24826,26244,24507,23872,30220,30293,30254,30329
6:59:17.33,-6,14,1087,27809,24826,26244,24507,23872,30219,30293,30254,30329
6:59:17.33,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.33,-5,14,1087,27809,24826,26244,24507,23872,30220,30293,30254,30329
6:59:17.33,-5,14,1088,27809,24827,26244,24507,23872,30220,30293,30255,30330
6:59:17.33,-5,14,1088,27809,24827,26244,24507,23873,30220,30293,30255,30330
6:59:17.33,-5,14,1087,27809,24826,26244,24507,23873,30220,30293,30255,30330
6:59:17.33,-7,14,1087,27809,24826,26244,24507,23873,30219,30293,30255,30330
6:59:17.33,-7,14,1087,27809,24826,26244,24508,23872,30219,30293,30256,30329
6:59:17.33,-7,14,1087,27809,24826,26244,24508,23872,30219,30293,30256,30329
6:59:17.33,-7,14,1087,27809,24825,26243,24507,23872,30219,30293,30255,30329
6:59:17.33,-6,13,1087,27809,24826,26243,24507,23872,30220,30292,30255,30328
6:59:17.33,-6,14,1087,27809,24826,26243,24507,23872,30220,30292,30255,30329
6:59:17.33,-5,14,1087,27809,24827,26243,24507,23872,30220,30292,30255,30328
6:59:17.33,-5,14,1087,27809,24827,26243,24507,23872,30221,30292,30255,30329
6:59:17.33,-5,15,1087,27809,24827,26243,24507,23872,30220,30292,30255,30329
6:59:17.33,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.33,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.95,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.95,-4,14,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:17.95,-4,15,1087,27809,24827,26243,24506,23872,30220,30292,30254,30329
6:59:17.95,-4,15,1087,27809,24827,26243,24506,23873,30220,30292,30254,30329
6:59:17.95,-4,14,1087,27809,24827,26243,24506,23872,30221,30292,30254,30329
6:59:17.95,-4,15,1087,27809,24827,26243,24506,23872,30221,30292,30254,30329
6:59:17.95,-3,15,1087,27809,24828,26243,24506,23872,30221,30292,30253,30329
6:59:17.95,-4,14,1087,27809,24827,26243,24506,23872,30221,30292,30254,30329
6:59:17.95,-3,13,1087,27809,24828,26244,24506,23872,30221,30293,30254,30328
6:59:17.95,-4,14,1087,27809,24828,26244,24507,23872,30221,30293,30254,30329
6:59:17.95,-3,14,1087,27809,24828,26244,24506,23872,30221,30293,30254,30329
6:59:17.95,-3,14,1087,27809,24828,26244,24506,23873,30221,30293,30254,30330
6:59:17.95,-4,13,1087,27809,24827,26244,24506,23872,30221,30293,30254,30329
6:59:17.95,-3,14,1087,27809,24827,26244,24506,23872,30221,30293,30254,30329
6:59:17.95,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.95,-4,13,1087,27809,24827,26244,24506,23872,30220,30294,30254,30329
6:59:17.143,-5,13,1087,27809,24827,26245,24506,23872,30220,30294,30254,30329
6:59:17.143,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.143,-4,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.143,-4,14,1087,27809,24827,26244,24505,23872,30220,30293,30253,30329
6:59:17.143,-4,15,1087,27809,24827,26244,24506,23873,30220,30293,30254,30330
6:59:17.143,-5,14,1087,27809,24826,26244,24506,23873,30220,30293,30254,30330
6:59:17.143,-5,14,1087,27809,24827,26244,24507,23872,30221,30293,30255,30330
6:59:17.143,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.143,-6,14,1087,27809,24826,26244,24507,23873,30220,30293,30255,30330
6:59:17.143,-6,15,1087,27809,24826,26243,24507,23873,30219,30293,30255,30330
6:59:17.143,-6,15,1087,27809,24826,26244,24507,23873,30220,30293,30255,30330
6:59:17.143,-5,14,1087,27809,24826,26244,24506,23873,30220,30293,30254,30330
6:59:17.143,-5,15,1087,27809,24826,26244,24506,23873,30220,30293,30254,30330
6:59:17.143,-5,14,1087,27809,24825,26244,24506,23873,30219,30293,30254,30330
6:59:17.143,-5,14,1087,27809,24826,26244,24506,23872,30219,30293,30254,30329
6:59:17.190,-5,13,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:17.190,-4,14,1087,27809,24827,26244,24506,23873,30220,30294,30254,30330
6:59:17.190,-4,14,1088,27809,24827,26244,24506,23873,30221,30294,30254,30330
6:59:17.190,-4,14,1088,27809,24827,26244,24506,23873,30221,30293,30254,30330
6:59:17.190,-4,14,1088,27809,24827,26244,24507,23873,30221,30293,30255,30330
6:59:17.190,-4,14,1088,27809,24827,26244,24507,23873,30221,30293,30255,30330
6:59:17.190,-5,15,1088,27809,24827,26244,24507,23873,30221,30293,30255,30330
6:59:17.190,-5,14,1087,27809,24826,26244,24507,23873,30220,30293,30255,30330
6:59:17.190,-5,14,1087,27809,24826,26244,24507,23872,30220,30293,30254,30330
6:59:17.190,-5,14,1087,27809,24826,26244,24506,23873,30220,30293,30254,30330
6:59:17.190,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30330
6:59:17.190,-4,14,1087,27809,24827,26244,24506,23872,30220,30294,30254,30330
6:59:17.190,-5,14,1087,27809,24826,26244,24506,23873,30220,30293,30254,30330
6:59:17.190,-5,14,1087,27809,24826,26244,24506,23873,30219,30294,30254,30330
6:59:17.190,-5,14,1087,27809,24826,26244,24506,23872,30220,30293,30254,30330
6:59:17.190,-6,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.226,-6,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:17.226,-6,13,1088,27809,24827,26245,24508,23872,30220,30294,30256,30329
6:59:17.226,-7,14,1088,27809,24826,26244,24508,23873,30219,30294,30256,30330
6:59:17.226,-8,13,1087,27809,24825,26244,24508,23872,30219,30293,30256,30329
6:59:17.226,-7,14,1087,27809,24825,26244,24508,23872,30219,30293,30255,30329
6:59:17.226,-6,13,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.226,-7,13,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.226,-8,14,1087,27809,24824,26244,24507,23872,30218,30293,30255,30329
6:59:17.226,-8,14,1087,27809,24824,26244,24507,23872,30218,30293,30255,30329
6:59:17.226,-7,14,1087,27809,24825,26244,24507,23873,30218,30293,30255,30330
6:59:17.226,-7,14,1087,27809,24824,26244,24507,23872,30218,30293,30255,30329
6:59:17.226,-6,14,1087,27809,24825,26244,24507,23872,30219,30293,30254,30329
6:59:17.226,-7,14,1087,27809,24825,26243,24507,23872,30219,30292,30255,30329
6:59:17.226,-7,14,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.226,-7,14,1087,27809,24825,26244,24507,23872,30218,30293,30255,30329
6:59:17.226,-7,14,1087,27809,24825,26244,24508,23872,30219,30293,30255,30329
6:59:17.226,-6,14,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.289,-6,14,1087,27809,24826,26243,24507,23872,30220,30292,30255,30329
6:59:17.289,-6,14,1087,27809,24826,26243,24507,23872,30219,30292,30254,30329
6:59:17.289,-6,13,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.289,-6,13,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.289,-6,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.289,-6,13,1087,27809,24826,26244,24507,23871,30219,30293,30255,30328
6:59:17.289,-6,13,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:17.289,-5,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.289,-6,13,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.289,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30254,30329
6:59:17.289,-4,14,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:17.289,-5,14,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:17.289,-5,14,1087,27809,24827,26244,24507,23873,30220,30293,30255,30330
6:59:17.289,-5,14,1087,27809,24826,26244,24506,23873,30220,30293,30254,30330
6:59:17.289,-4,13,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:17.289,-4,14,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:17.342,-4,13,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:17.342,-4,13,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
